tot_emp;h_mean;a_mean;sector
80;10227;212.730;Aerospace Product and Parts Manufacturing
80;10227;212.730;Aerospace Product and Parts Manufacturing
5.670;9245;192.290;Aerospace Product and Parts Manufacturing
5.670;9245;192.290;Aerospace Product and Parts Manufacturing
76.900;5551;115.460;Aerospace Product and Parts Manufacturing
68.730;5586;116.190;Aerospace Product and Parts Manufacturing
13.050;4741;98.610;Aerospace Product and Parts Manufacturing
13.050;4741;98.610;Aerospace Product and Parts Manufacturing
960;5933;123.400;Aerospace Product and Parts Manufacturing
960;5933;123.400;Aerospace Product and Parts Manufacturing
1.660;4979;103.550;Aerospace Product and Parts Manufacturing
1.660;4979;103.550;Aerospace Product and Parts Manufacturing
2.770;5013;104.270;Aerospace Product and Parts Manufacturing
2.630;4955;103.050;Aerospace Product and Parts Manufacturing
140;6088;126.630;Aerospace Product and Parts Manufacturing
14.120;5694;118.430;Aerospace Product and Parts Manufacturing
7.020;4846;100.790;Aerospace Product and Parts Manufacturing
7.100;6532;135.860;Aerospace Product and Parts Manufacturing
4.630;5851;121.700;Aerospace Product and Parts Manufacturing
4.630;5851;121.700;Aerospace Product and Parts Manufacturing
40;5136;106.820;Aerospace Product and Parts Manufacturing
40;5136;106.820;Aerospace Product and Parts Manufacturing
270;5903;122.790;Aerospace Product and Parts Manufacturing
270;5903;122.790;Aerospace Product and Parts Manufacturing
1.730;4947;102.910;Aerospace Product and Parts Manufacturing
1.730;4947;102.910;Aerospace Product and Parts Manufacturing
1.640;6635;138.000;Aerospace Product and Parts Manufacturing
1.640;6635;138.000;Aerospace Product and Parts Manufacturing
27.860;5940;123.560;Aerospace Product and Parts Manufacturing
27.860;5940;123.560;Aerospace Product and Parts Manufacturing
8.170;5257;109.340;Aerospace Product and Parts Manufacturing
3.020;5057;105.180;Aerospace Product and Parts Manufacturing
3.020;5057;105.180;Aerospace Product and Parts Manufacturing
620;4920;102.340;Aerospace Product and Parts Manufacturing
620;4920;102.340;Aerospace Product and Parts Manufacturing
4.350;5462;113.610;Aerospace Product and Parts Manufacturing
4.210;5448;113.310;Aerospace Product and Parts Manufacturing
130;5915;123.020;Aerospace Product and Parts Manufacturing
170;4950;102.960;Aerospace Product and Parts Manufacturing
170;4950;102.960;Aerospace Product and Parts Manufacturing
46.060;6535;135.920;Aerospace Product and Parts Manufacturing
43.210;6567;136.600;Aerospace Product and Parts Manufacturing
7.400;6359;132.260;Aerospace Product and Parts Manufacturing
4.190;6419;133.510;Aerospace Product and Parts Manufacturing
3.210;6281;130.640;Aerospace Product and Parts Manufacturing
1.330;4078;84.810;Aerospace Product and Parts Manufacturing
250;4429;92.130;Aerospace Product and Parts Manufacturing
1.080;3995;83.100;Aerospace Product and Parts Manufacturing
2.950;6739;140.160;Aerospace Product and Parts Manufacturing
1.420;7749;161.180;Aerospace Product and Parts Manufacturing
200;6007;124.940;Aerospace Product and Parts Manufacturing
110;6621;137.720;Aerospace Product and Parts Manufacturing
1.240;5704;118.650;Aerospace Product and Parts Manufacturing
30.130;6778;140.990;Aerospace Product and Parts Manufacturing
1.870;6117;127.230;Aerospace Product and Parts Manufacturing
24.560;6930;144.140;Aerospace Product and Parts Manufacturing
3.480;6130;127.500;Aerospace Product and Parts Manufacturing
180;5990;124.590;Aerospace Product and Parts Manufacturing
50;4823;100.310;Aerospace Product and Parts Manufacturing
1.380;5127;106.650;Aerospace Product and Parts Manufacturing
1.380;5127;106.650;Aerospace Product and Parts Manufacturing
2.860;6037;125.580;Aerospace Product and Parts Manufacturing
90;8598;178.840;Aerospace Product and Parts Manufacturing
90;8598;178.840;Aerospace Product and Parts Manufacturing
1.750;5880;122.310;Aerospace Product and Parts Manufacturing
1.750;5880;122.310;Aerospace Product and Parts Manufacturing
70;6908;143.680;Aerospace Product and Parts Manufacturing
70;6908;143.680;Aerospace Product and Parts Manufacturing
950;6016;125.140;Aerospace Product and Parts Manufacturing
950;6016;125.140;Aerospace Product and Parts Manufacturing
106.230;5925;123.240;Aerospace Product and Parts Manufacturing
89.450;6277;130.560;Aerospace Product and Parts Manufacturing
25.920;6812;141.690;Aerospace Product and Parts Manufacturing
25.920;6812;141.690;Aerospace Product and Parts Manufacturing
220;6306;131.170;Aerospace Product and Parts Manufacturing
220;6306;131.170;Aerospace Product and Parts Manufacturing
1.190;6785;141.120;Aerospace Product and Parts Manufacturing
1.190;6785;141.120;Aerospace Product and Parts Manufacturing
610;7117;148.030;Aerospace Product and Parts Manufacturing
610;7117;148.030;Aerospace Product and Parts Manufacturing
15.300;7015;145.920;Aerospace Product and Parts Manufacturing
9.780;6833;142.120;Aerospace Product and Parts Manufacturing
5.520;7339;152.660;Aerospace Product and Parts Manufacturing
270;6376;132.610;Aerospace Product and Parts Manufacturing
270;6376;132.610;Aerospace Product and Parts Manufacturing
25.060;5489;114.160;Aerospace Product and Parts Manufacturing
610;5763;119.860;Aerospace Product and Parts Manufacturing
24.450;5482;114.020;Aerospace Product and Parts Manufacturing
2.840;6661;138.550;Aerospace Product and Parts Manufacturing
2.840;6661;138.550;Aerospace Product and Parts Manufacturing
11.850;5861;121.910;Aerospace Product and Parts Manufacturing
11.850;5861;121.910;Aerospace Product and Parts Manufacturing
6.170;5833;121.320;Aerospace Product and Parts Manufacturing
6.170;5833;121.320;Aerospace Product and Parts Manufacturing
16.780;4050;84.240;Aerospace Product and Parts Manufacturing
1.420;5012;104.250;Aerospace Product and Parts Manufacturing
60;3725;77.470;Aerospace Product and Parts Manufacturing
80;4697;97.700;Aerospace Product and Parts Manufacturing
1.240;5119;106.480;Aerospace Product and Parts Manufacturing
40;4134;86.000;Aerospace Product and Parts Manufacturing
15.360;3961;82.390;Aerospace Product and Parts Manufacturing
3.990;4135;86.020;Aerospace Product and Parts Manufacturing
2.810;4055;84.340;Aerospace Product and Parts Manufacturing
660;4877;101.440;Aerospace Product and Parts Manufacturing
210;4467;92.910;Aerospace Product and Parts Manufacturing
2.780;3829;79.640;Aerospace Product and Parts Manufacturing
1.320;3724;77.460;Aerospace Product and Parts Manufacturing
600;3910;81.330;Aerospace Product and Parts Manufacturing
2.980;3639;75.700;Aerospace Product and Parts Manufacturing
2.300;6397;133.050;Aerospace Product and Parts Manufacturing
890;8928;185.700;Aerospace Product and Parts Manufacturing
230;5711;118.790;Aerospace Product and Parts Manufacturing
90;4915;102.240;Aerospace Product and Parts Manufacturing
140;6243;129.850;Aerospace Product and Parts Manufacturing
70;*;*;Aerospace Product and Parts Manufacturing
70;*;*;Aerospace Product and Parts Manufacturing
570;10245;213.090;Aerospace Product and Parts Manufacturing
570;10245;213.090;Aerospace Product and Parts Manufacturing
290;3435;71.450;Aerospace Product and Parts Manufacturing
180;3003;62.460;Aerospace Product and Parts Manufacturing
180;3003;62.460;Aerospace Product and Parts Manufacturing
100;4206;87.480;Aerospace Product and Parts Manufacturing
100;4206;87.480;Aerospace Product and Parts Manufacturing
1.120;5125;106.590;Aerospace Product and Parts Manufacturing
1.120;5125;106.590;Aerospace Product and Parts Manufacturing
960;5263;109.470;Aerospace Product and Parts Manufacturing
160;4281;89.040;Aerospace Product and Parts Manufacturing
530;11709;243.550;Aerospace Product and Parts Manufacturing
470;12564;261.330;Aerospace Product and Parts Manufacturing
470;12564;261.330;Aerospace Product and Parts Manufacturing
470;12564;261.330;Aerospace Product and Parts Manufacturing
60;5106;106.190;Aerospace Product and Parts Manufacturing
40;4659;96.910;Aerospace Product and Parts Manufacturing
40;4659;96.910;Aerospace Product and Parts Manufacturing
30;3592;74.710;Aerospace Product and Parts Manufacturing
30;3592;74.710;Aerospace Product and Parts Manufacturing
30;3513;73.080;Aerospace Product and Parts Manufacturing
30;3513;73.080;Aerospace Product and Parts Manufacturing
1.910;4817;100.190;Aerospace Product and Parts Manufacturing
670;4912;102.170;Aerospace Product and Parts Manufacturing
180;4728;98.340;Aerospace Product and Parts Manufacturing
60;3933;81.800;Aerospace Product and Parts Manufacturing
120;4962;103.220;Aerospace Product and Parts Manufacturing
490;4980;103.590;Aerospace Product and Parts Manufacturing
240;5793;120.480;Aerospace Product and Parts Manufacturing
230;4188;87.110;Aerospace Product and Parts Manufacturing
1.200;4763;99.080;Aerospace Product and Parts Manufacturing
230;5191;107.980;Aerospace Product and Parts Manufacturing
230;5191;107.980;Aerospace Product and Parts Manufacturing
930;4613;95.950;Aerospace Product and Parts Manufacturing
110;5316;110.570;Aerospace Product and Parts Manufacturing
820;4521;94.050;Aerospace Product and Parts Manufacturing
40;5909;122.910;Aerospace Product and Parts Manufacturing
30;4629;96.280;Aerospace Product and Parts Manufacturing
90;4720;98.170;Aerospace Product and Parts Manufacturing
70;4974;103.470;Aerospace Product and Parts Manufacturing
60;4845;100.770;Aerospace Product and Parts Manufacturing
60;4845;100.770;Aerospace Product and Parts Manufacturing
1.330;3489;72.570;Aerospace Product and Parts Manufacturing
150;4670;97.140;Aerospace Product and Parts Manufacturing
**;4735;98.480;Aerospace Product and Parts Manufacturing
**;4735;98.480;Aerospace Product and Parts Manufacturing
**;4650;96.710;Aerospace Product and Parts Manufacturing
40;4466;92.900;Aerospace Product and Parts Manufacturing
**;4758;98.960;Aerospace Product and Parts Manufacturing
280;3694;76.830;Aerospace Product and Parts Manufacturing
250;3577;74.400;Aerospace Product and Parts Manufacturing
250;3577;74.400;Aerospace Product and Parts Manufacturing
890;3221;66.990;Aerospace Product and Parts Manufacturing
40;5097;106.020;Aerospace Product and Parts Manufacturing
40;5097;106.020;Aerospace Product and Parts Manufacturing
810;3084;64.150;Aerospace Product and Parts Manufacturing
810;3084;64.150;Aerospace Product and Parts Manufacturing
40;4255;88.490;Aerospace Product and Parts Manufacturing
40;4255;88.490;Aerospace Product and Parts Manufacturing
90;2491;51.810;Aerospace Product and Parts Manufacturing
70;2370;49.290;Aerospace Product and Parts Manufacturing
40;2607;54.220;Aerospace Product and Parts Manufacturing
1.480;2135;44.420;Aerospace Product and Parts Manufacturing
40;3927;81.690;Aerospace Product and Parts Manufacturing
40;3927;81.690;Aerospace Product and Parts Manufacturing
40;3927;81.690;Aerospace Product and Parts Manufacturing
1.410;2079;43.250;Aerospace Product and Parts Manufacturing
1.410;2079;43.250;Aerospace Product and Parts Manufacturing
1.400;2051;42.660;Aerospace Product and Parts Manufacturing
30;2272;47.270;Aerospace Product and Parts Manufacturing
30;2272;47.270;Aerospace Product and Parts Manufacturing
30;2114;43.960;Aerospace Product and Parts Manufacturing
3.840;5215;108.460;Aerospace Product and Parts Manufacturing
60;6493;135.060;Aerospace Product and Parts Manufacturing
60;6493;135.060;Aerospace Product and Parts Manufacturing
60;6493;135.060;Aerospace Product and Parts Manufacturing
150;2747;57.140;Aerospace Product and Parts Manufacturing
150;2747;57.140;Aerospace Product and Parts Manufacturing
150;2747;57.140;Aerospace Product and Parts Manufacturing
210;6677;138.880;Aerospace Product and Parts Manufacturing
200;*;*;Aerospace Product and Parts Manufacturing
200;*;*;Aerospace Product and Parts Manufacturing
3.100;5209;108.340;Aerospace Product and Parts Manufacturing
3.100;5209;108.340;Aerospace Product and Parts Manufacturing
1.260;6166;128.250;Aerospace Product and Parts Manufacturing
1.830;4551;94.660;Aerospace Product and Parts Manufacturing
320;5239;108.970;Aerospace Product and Parts Manufacturing
290;5340;111.080;Aerospace Product and Parts Manufacturing
290;5340;111.080;Aerospace Product and Parts Manufacturing
30;4287;89.170;Aerospace Product and Parts Manufacturing
30;4287;89.170;Aerospace Product and Parts Manufacturing
27.870;3230;67.180;Aerospace Product and Parts Manufacturing
1.600;4592;95.510;Aerospace Product and Parts Manufacturing
1.600;4592;95.510;Aerospace Product and Parts Manufacturing
1.600;4592;95.510;Aerospace Product and Parts Manufacturing
2.230;2871;59.720;Aerospace Product and Parts Manufacturing
110;2671;55.560;Aerospace Product and Parts Manufacturing
110;2671;55.560;Aerospace Product and Parts Manufacturing
1.400;2847;59.220;Aerospace Product and Parts Manufacturing
1.400;2847;59.220;Aerospace Product and Parts Manufacturing
210;3224;67.070;Aerospace Product and Parts Manufacturing
210;3224;67.070;Aerospace Product and Parts Manufacturing
490;2803;58.290;Aerospace Product and Parts Manufacturing
490;2803;58.290;Aerospace Product and Parts Manufacturing
2.800;3174;66.020;Aerospace Product and Parts Manufacturing
1.780;3406;70.840;Aerospace Product and Parts Manufacturing
1.780;3406;70.840;Aerospace Product and Parts Manufacturing
210;2517;52.360;Aerospace Product and Parts Manufacturing
210;2517;52.360;Aerospace Product and Parts Manufacturing
310;3281;68.240;Aerospace Product and Parts Manufacturing
310;3281;68.240;Aerospace Product and Parts Manufacturing
250;2919;60.720;Aerospace Product and Parts Manufacturing
250;2919;60.720;Aerospace Product and Parts Manufacturing
240;2123;44.160;Aerospace Product and Parts Manufacturing
240;2123;44.160;Aerospace Product and Parts Manufacturing
16.210;3168;65.900;Aerospace Product and Parts Manufacturing
90;4552;94.690;Aerospace Product and Parts Manufacturing
90;4552;94.690;Aerospace Product and Parts Manufacturing
6.980;3411;70.950;Aerospace Product and Parts Manufacturing
6.980;3411;70.950;Aerospace Product and Parts Manufacturing
9.090;2972;61.820;Aerospace Product and Parts Manufacturing
9.090;2972;61.820;Aerospace Product and Parts Manufacturing
50;2393;49.760;Aerospace Product and Parts Manufacturing
50;2393;49.760;Aerospace Product and Parts Manufacturing
2.540;3312;68.880;Aerospace Product and Parts Manufacturing
2.540;3312;68.880;Aerospace Product and Parts Manufacturing
820;4239;88.180;Aerospace Product and Parts Manufacturing
1.710;2866;59.610;Aerospace Product and Parts Manufacturing
2.470;3055;63.530;Aerospace Product and Parts Manufacturing
260;2581;53.690;Aerospace Product and Parts Manufacturing
250;2595;53.970;Aerospace Product and Parts Manufacturing
1.700;3120;64.900;Aerospace Product and Parts Manufacturing
1.700;3120;64.900;Aerospace Product and Parts Manufacturing
450;3089;64.260;Aerospace Product and Parts Manufacturing
450;3089;64.260;Aerospace Product and Parts Manufacturing
3.380;3599;74.860;Aerospace Product and Parts Manufacturing
40;4024;83.690;Aerospace Product and Parts Manufacturing
40;4024;83.690;Aerospace Product and Parts Manufacturing
40;4024;83.690;Aerospace Product and Parts Manufacturing
3.200;3560;74.040;Aerospace Product and Parts Manufacturing
100;3989;82.960;Aerospace Product and Parts Manufacturing
100;3989;82.960;Aerospace Product and Parts Manufacturing
980;4364;90.760;Aerospace Product and Parts Manufacturing
980;4364;90.760;Aerospace Product and Parts Manufacturing
120;3504;72.890;Aerospace Product and Parts Manufacturing
120;3504;72.890;Aerospace Product and Parts Manufacturing
420;4485;93.290;Aerospace Product and Parts Manufacturing
420;4485;93.290;Aerospace Product and Parts Manufacturing
1.550;2759;57.380;Aerospace Product and Parts Manufacturing
1.550;2759;57.380;Aerospace Product and Parts Manufacturing
140;4322;89.900;Aerospace Product and Parts Manufacturing
50;3878;80.660;Aerospace Product and Parts Manufacturing
50;3878;80.660;Aerospace Product and Parts Manufacturing
40;4531;94.240;Aerospace Product and Parts Manufacturing
40;4531;94.240;Aerospace Product and Parts Manufacturing
44.210;3940;81.950;Aerospace Product and Parts Manufacturing
1.700;4957;103.110;Aerospace Product and Parts Manufacturing
1.700;4957;103.110;Aerospace Product and Parts Manufacturing
1.700;4957;103.110;Aerospace Product and Parts Manufacturing
9.690;4302;89.490;Aerospace Product and Parts Manufacturing
9.690;4302;89.490;Aerospace Product and Parts Manufacturing
8.610;4306;89.570;Aerospace Product and Parts Manufacturing
40;3479;72.370;Aerospace Product and Parts Manufacturing
810;4566;94.970;Aerospace Product and Parts Manufacturing
22.420;3839;79.860;Aerospace Product and Parts Manufacturing
22.140;3830;79.660;Aerospace Product and Parts Manufacturing
22.140;3830;79.660;Aerospace Product and Parts Manufacturing
100;4178;86.900;Aerospace Product and Parts Manufacturing
100;4178;86.900;Aerospace Product and Parts Manufacturing
40;3492;72.640;Aerospace Product and Parts Manufacturing
40;3492;72.640;Aerospace Product and Parts Manufacturing
140;5155;107.210;Aerospace Product and Parts Manufacturing
140;5155;107.210;Aerospace Product and Parts Manufacturing
10.400;3653;75.980;Aerospace Product and Parts Manufacturing
430;4489;93.360;Aerospace Product and Parts Manufacturing
430;4489;93.360;Aerospace Product and Parts Manufacturing
5.390;3909;81.300;Aerospace Product and Parts Manufacturing
4.500;3886;80.830;Aerospace Product and Parts Manufacturing
710;4044;84.110;Aerospace Product and Parts Manufacturing
190;3944;82.040;Aerospace Product and Parts Manufacturing
80;4815;100.150;Aerospace Product and Parts Manufacturing
80;4839;100.650;Aerospace Product and Parts Manufacturing
3.400;3242;67.430;Aerospace Product and Parts Manufacturing
3.400;3242;67.430;Aerospace Product and Parts Manufacturing
950;3253;67.660;Aerospace Product and Parts Manufacturing
40;2334;48.560;Aerospace Product and Parts Manufacturing
870;3249;67.580;Aerospace Product and Parts Manufacturing
174.510;3174;66.010;Aerospace Product and Parts Manufacturing
11.460;4483;93.240;Aerospace Product and Parts Manufacturing
11.460;4483;93.240;Aerospace Product and Parts Manufacturing
11.460;4483;93.240;Aerospace Product and Parts Manufacturing
62.710;2969;61.760;Aerospace Product and Parts Manufacturing
30.010;3233;67.240;Aerospace Product and Parts Manufacturing
30.010;3233;67.240;Aerospace Product and Parts Manufacturing
5.800;3080;64.070;Aerospace Product and Parts Manufacturing
**;2239;46.580;Aerospace Product and Parts Manufacturing
5.750;3086;64.190;Aerospace Product and Parts Manufacturing
2.020;3595;74.770;Aerospace Product and Parts Manufacturing
2.020;3595;74.770;Aerospace Product and Parts Manufacturing
630;3173;66.000;Aerospace Product and Parts Manufacturing
630;3173;66.000;Aerospace Product and Parts Manufacturing
1.210;3132;65.150;Aerospace Product and Parts Manufacturing
1.210;3132;65.150;Aerospace Product and Parts Manufacturing
23.050;2529;52.600;Aerospace Product and Parts Manufacturing
23.050;2529;52.600;Aerospace Product and Parts Manufacturing
47.340;3065;63.750;Aerospace Product and Parts Manufacturing
490;3303;68.690;Aerospace Product and Parts Manufacturing
160;3395;70.610;Aerospace Product and Parts Manufacturing
50;3073;63.910;Aerospace Product and Parts Manufacturing
280;3295;68.530;Aerospace Product and Parts Manufacturing
10.130;2724;56.660;Aerospace Product and Parts Manufacturing
2.040;2544;52.920;Aerospace Product and Parts Manufacturing
1.010;2554;53.130;Aerospace Product and Parts Manufacturing
5.410;2599;54.070;Aerospace Product and Parts Manufacturing
790;3023;62.870;Aerospace Product and Parts Manufacturing
880;3830;79.660;Aerospace Product and Parts Manufacturing
20.440;3184;66.220;Aerospace Product and Parts Manufacturing
20.440;3184;66.220;Aerospace Product and Parts Manufacturing
260;2586;53.800;Aerospace Product and Parts Manufacturing
240;2592;53.910;Aerospace Product and Parts Manufacturing
190;3617;75.230;Aerospace Product and Parts Manufacturing
170;3560;74.040;Aerospace Product and Parts Manufacturing
2.250;2406;50.040;Aerospace Product and Parts Manufacturing
**;2224;46.260;Aerospace Product and Parts Manufacturing
1.770;2456;51.080;Aerospace Product and Parts Manufacturing
2.520;2637;54.840;Aerospace Product and Parts Manufacturing
2.520;2637;54.840;Aerospace Product and Parts Manufacturing
2.780;3928;81.710;Aerospace Product and Parts Manufacturing
2.780;3928;81.710;Aerospace Product and Parts Manufacturing
4.930;3140;65.310;Aerospace Product and Parts Manufacturing
4.580;3158;65.690;Aerospace Product and Parts Manufacturing
350;2908;60.480;Aerospace Product and Parts Manufacturing
3.340;3282;68.270;Aerospace Product and Parts Manufacturing
930;2808;58.400;Aerospace Product and Parts Manufacturing
780;3765;78.320;Aerospace Product and Parts Manufacturing
650;2995;62.300;Aerospace Product and Parts Manufacturing
460;3611;75.110;Aerospace Product and Parts Manufacturing
520;3476;72.310;Aerospace Product and Parts Manufacturing
630;2462;51.220;Aerospace Product and Parts Manufacturing
250;1923;40.010;Aerospace Product and Parts Manufacturing
250;1923;40.010;Aerospace Product and Parts Manufacturing
**;2908;60.490;Aerospace Product and Parts Manufacturing
120;2222;46.210;Aerospace Product and Parts Manufacturing
240;2449;50.940;Aerospace Product and Parts Manufacturing
230;2412;50.170;Aerospace Product and Parts Manufacturing
230;2412;50.170;Aerospace Product and Parts Manufacturing
480;4454;92.650;Aerospace Product and Parts Manufacturing
300;4716;98.100;Aerospace Product and Parts Manufacturing
300;4716;98.100;Aerospace Product and Parts Manufacturing
150;3960;82.370;Aerospace Product and Parts Manufacturing
150;3960;82.370;Aerospace Product and Parts Manufacturing
51.630;3231;67.190;Aerospace Product and Parts Manufacturing
**;2530;52.620;Aerospace Product and Parts Manufacturing
**;2530;52.620;Aerospace Product and Parts Manufacturing
800;2456;51.080;Aerospace Product and Parts Manufacturing
340;1980;41.190;Aerospace Product and Parts Manufacturing
190;2316;48.160;Aerospace Product and Parts Manufacturing
270;3135;65.210;Aerospace Product and Parts Manufacturing
**;3107;64.630;Aerospace Product and Parts Manufacturing
60;2302;47.890;Aerospace Product and Parts Manufacturing
450;2676;55.660;Aerospace Product and Parts Manufacturing
450;2676;55.660;Aerospace Product and Parts Manufacturing
360;2526;52.530;Aerospace Product and Parts Manufacturing
360;2526;52.530;Aerospace Product and Parts Manufacturing
23.520;3401;70.740;Aerospace Product and Parts Manufacturing
23.520;3401;70.740;Aerospace Product and Parts Manufacturing
140;3285;68.330;Aerospace Product and Parts Manufacturing
140;3285;68.330;Aerospace Product and Parts Manufacturing
5.670;3273;68.080;Aerospace Product and Parts Manufacturing
5.650;3277;68.160;Aerospace Product and Parts Manufacturing
**;3063;63.700;Aerospace Product and Parts Manufacturing
**;3063;63.700;Aerospace Product and Parts Manufacturing
15.740;3179;66.110;Aerospace Product and Parts Manufacturing
13.780;2998;62.350;Aerospace Product and Parts Manufacturing
1.960;4452;92.610;Aerospace Product and Parts Manufacturing
4.680;2751;57.220;Aerospace Product and Parts Manufacturing
1.430;2877;59.840;Aerospace Product and Parts Manufacturing
280;2258;46.970;Aerospace Product and Parts Manufacturing
120;2572;53.500;Aerospace Product and Parts Manufacturing
1.090;2365;49.190;Aerospace Product and Parts Manufacturing
1.740;2989;62.170;Aerospace Product and Parts Manufacturing
11.200;3358;69.850;Aerospace Product and Parts Manufacturing
450;4402;91.550;Aerospace Product and Parts Manufacturing
450;4402;91.550;Aerospace Product and Parts Manufacturing
420;4051;84.250;Aerospace Product and Parts Manufacturing
860;*;167.630;Aerospace Product and Parts Manufacturing
690;*;188.140;Aerospace Product and Parts Manufacturing
**;*;93.870;Aerospace Product and Parts Manufacturing
620;*;197.870;Aerospace Product and Parts Manufacturing
170;4161;86.540;Aerospace Product and Parts Manufacturing
170;4161;86.540;Aerospace Product and Parts Manufacturing
1.340;3283;68.280;Aerospace Product and Parts Manufacturing
1.330;3284;68.300;Aerospace Product and Parts Manufacturing
990;3587;74.610;Aerospace Product and Parts Manufacturing
340;2403;49.970;Aerospace Product and Parts Manufacturing
1.220;4066;84.570;Aerospace Product and Parts Manufacturing
80;3601;74.900;Aerospace Product and Parts Manufacturing
80;3601;74.900;Aerospace Product and Parts Manufacturing
1.110;4145;86.210;Aerospace Product and Parts Manufacturing
1.110;4145;86.210;Aerospace Product and Parts Manufacturing
7.330;2639;54.880;Aerospace Product and Parts Manufacturing
390;3915;81.440;Aerospace Product and Parts Manufacturing
390;3915;81.440;Aerospace Product and Parts Manufacturing
670;3596;74.800;Aerospace Product and Parts Manufacturing
670;3596;74.800;Aerospace Product and Parts Manufacturing
**;2451;50.980;Aerospace Product and Parts Manufacturing
270;2108;43.840;Aerospace Product and Parts Manufacturing
3.050;2311;48.060;Aerospace Product and Parts Manufacturing
250;2575;53.550;Aerospace Product and Parts Manufacturing
2.620;2631;54.720;Aerospace Product and Parts Manufacturing
30;2878;59.870;Aerospace Product and Parts Manufacturing
30;2878;59.870;Aerospace Product and Parts Manufacturing
22.220;3395;70.610;Railroad Rolling Stock Manufacturing
1.440;7179;149.310;Railroad Rolling Stock Manufacturing
310;7774;161.690;Railroad Rolling Stock Manufacturing
300;7470;155.370;Railroad Rolling Stock Manufacturing
300;7470;155.370;Railroad Rolling Stock Manufacturing
110;7131;148.320;Railroad Rolling Stock Manufacturing
110;7157;148.870;Railroad Rolling Stock Manufacturing
90;7193;149.620;Railroad Rolling Stock Manufacturing
710;6473;134.640;Railroad Rolling Stock Manufacturing
40;8468;176.130;Railroad Rolling Stock Manufacturing
40;8468;176.130;Railroad Rolling Stock Manufacturing
100;7874;163.790;Railroad Rolling Stock Manufacturing
100;7874;163.790;Railroad Rolling Stock Manufacturing
390;5648;117.480;Railroad Rolling Stock Manufacturing
390;5648;117.480;Railroad Rolling Stock Manufacturing
80;7168;149.100;Railroad Rolling Stock Manufacturing
80;7168;149.100;Railroad Rolling Stock Manufacturing
50;7120;148.090;Railroad Rolling Stock Manufacturing
50;7120;148.090;Railroad Rolling Stock Manufacturing
30;7076;147.180;Railroad Rolling Stock Manufacturing
30;7076;147.180;Railroad Rolling Stock Manufacturing
300;8245;171.500;Railroad Rolling Stock Manufacturing
190;8529;177.410;Railroad Rolling Stock Manufacturing
190;8529;177.410;Railroad Rolling Stock Manufacturing
100;7847;163.210;Railroad Rolling Stock Manufacturing
100;7847;163.210;Railroad Rolling Stock Manufacturing
1.550;4683;97.400;Railroad Rolling Stock Manufacturing
1.340;4688;97.510;Railroad Rolling Stock Manufacturing
380;4194;87.240;Railroad Rolling Stock Manufacturing
380;4194;87.240;Railroad Rolling Stock Manufacturing
40;3183;66.210;Railroad Rolling Stock Manufacturing
40;3183;66.210;Railroad Rolling Stock Manufacturing
120;3959;82.350;Railroad Rolling Stock Manufacturing
120;3959;82.350;Railroad Rolling Stock Manufacturing
530;5542;115.260;Railroad Rolling Stock Manufacturing
130;4207;87.510;Railroad Rolling Stock Manufacturing
400;5967;124.110;Railroad Rolling Stock Manufacturing
30;5673;118.000;Railroad Rolling Stock Manufacturing
30;5673;118.000;Railroad Rolling Stock Manufacturing
60;*;*;Railroad Rolling Stock Manufacturing
60;*;*;Railroad Rolling Stock Manufacturing
50;4308;89.610;Railroad Rolling Stock Manufacturing
50;4308;89.610;Railroad Rolling Stock Manufacturing
100;4603;95.750;Railroad Rolling Stock Manufacturing
100;4603;95.750;Railroad Rolling Stock Manufacturing
210;4647;96.670;Railroad Rolling Stock Manufacturing
170;4734;98.470;Railroad Rolling Stock Manufacturing
170;4734;98.470;Railroad Rolling Stock Manufacturing
40;4375;90.990;Railroad Rolling Stock Manufacturing
40;4375;90.990;Railroad Rolling Stock Manufacturing
350;5302;110.280;Railroad Rolling Stock Manufacturing
320;5291;110.050;Railroad Rolling Stock Manufacturing
40;4615;96.000;Railroad Rolling Stock Manufacturing
30;4683;97.400;Railroad Rolling Stock Manufacturing
200;5423;112.800;Railroad Rolling Stock Manufacturing
160;5603;116.540;Railroad Rolling Stock Manufacturing
40;4716;98.090;Railroad Rolling Stock Manufacturing
**;5785;120.330;Railroad Rolling Stock Manufacturing
**;5785;120.330;Railroad Rolling Stock Manufacturing
2.580;4808;100.000;Railroad Rolling Stock Manufacturing
1.940;5236;108.920;Railroad Rolling Stock Manufacturing
200;5496;114.320;Railroad Rolling Stock Manufacturing
180;5487;114.120;Railroad Rolling Stock Manufacturing
920;4980;103.590;Railroad Rolling Stock Manufacturing
910;4978;103.540;Railroad Rolling Stock Manufacturing
680;5475;113.890;Railroad Rolling Stock Manufacturing
680;5475;113.890;Railroad Rolling Stock Manufacturing
120;5513;114.670;Railroad Rolling Stock Manufacturing
120;5513;114.670;Railroad Rolling Stock Manufacturing
630;3489;72.570;Railroad Rolling Stock Manufacturing
70;4423;91.990;Railroad Rolling Stock Manufacturing
60;4534;94.310;Railroad Rolling Stock Manufacturing
560;3371;70.120;Railroad Rolling Stock Manufacturing
240;3663;76.190;Railroad Rolling Stock Manufacturing
60;3470;72.170;Railroad Rolling Stock Manufacturing
120;3455;71.860;Railroad Rolling Stock Manufacturing
40;3099;64.460;Railroad Rolling Stock Manufacturing
